ནོར་སྐྱོར,རྒྱུ་ནོར་གྱིས་རོགས་རམ་བྱེད་པའོ། །
ནོར་སྒམ,རྒྱུ་ནོར་རྩ་ཆེན་རྣམས་ཉར་ཚགས་བྱ་སའི་སྒམ་མོ། །
ནོར་སྲིད,སྲིད་གཞུང་ཚན་པས་ནོར་རྫས་གཏོང་ཡོང་ལ་དོ་དམ་བྱེད་པའི་བྱེད་སྒོའོ། །
ནོར་སྲིད་དཔལ་འབྱོར། ནོར་དཔལ,ནོར་སྲིད་དང་དཔལ་འབྱོར་གྱི་བསྡུས་མིང་ངོ༌། །
ནོར་སྲིད་མཚལ་ཡིག,ལོ་འཁོར་མོའི་ཡོང་སྒོ་ལས་འགྲོ་སོང་བརྒལ་བའི་ཆད་གྲངས་མཚལ་དམར་གྱིས་བྲིས་པའི་ཡི་གེའོ། །
ནོར་སྲིད་རྩིས་ཁོངས,ནོར་དོན་ལས་ཀའི་གྲ་སྒྲིག་གམ་འཆར་གཞིའི་གཞི་ཁྱོན་ནོ། །
པ་གླིང༌,ཚིགས་ཐུང་དང་ཚིགས་རིང་དང་རྟིང་ཚིགས་ཏེ་ཤིང་གི་སྦུ་གུ་གསུམ་དང་སྒྲ་དུང་བཅས་དུམ་བུ་བཞི་ལས་གྲུབ་པའི་རོལ་ཆས་ཤིག་སྟེ་དབྱིན་སྐད་ཀྱི་པ་སུན(bassoon)ཞེས་པའི་སྒྲ་ཡི་ཆ་ལས་མིང་དུ་བཏགས་པའོ། །
པ་ཏྲ,ཉ་པ་ཏྲའི་ཤུན་སྐོགས་སོ། །
པ་ར་མི་ཏ,རྟག་ལྗང་ཤིང་ཆེན་གྱི་རིགས་ཤིག་སྟེ། མཐོ་ཚད་སྤྱི་ཁྲི༢༠ཙམ་ཡོད་པའི་ལོ་མ་སྒོང་དབྱིབས། མེ་ཏོག་སྤུངས་སྐྱེས་ཟླུམ་དབྱིབས་ཆུང་བ་ཅན་ཞིག་གི་འབྲས་བུ་རྫ་མདོག་བཟའ་བར་རུང་བ་ཞིག་གོ །
པ་ལུམ,༡ ཤོན་ལྷུང་སྡོང་པོའམ་ཤིང་ཕྲན་ལོ་དབྱིབས་བྱ་སྒོང་མགོ་རྟིང་བསྒྱུར་བ་ལྟ་བུ་མེ་ཏོག་དཀར་པོ་འཆར་བ་འབྲས་བུ་དབྱིབས་རིལ་པོ་མདོག་སེར་པོའམ་དམར་སྨུག་ཅན་གྱི་སྡོང་པོ་དང༌། ༢ དེའི་སིལ་ཏོག་ཅིག་གོ །
པ་སེར,ཤྭ་མོའི་རིགས་མདོག་སེར་ལ་སྣུམ་པ་ཞིག་སྟེ། པ་སེར་ཞེས་པ་ཁམས་ཀྱི་འབའ་པའི་ཡུལ་སྐད་དོ། །
པགས་གསལ་གཤེར་ཁུ,པགས་མདངས་གསལ་བར་བྱེད་པའི་བྱུག་རྫས་ཤིག་གོ །
པགས་བརྟག,ནད་པར་སྨན་འཕྲོད་མིན་བརྟག་པར་བྱ་བའི་ཆེད་དུ་སྐྱི་པགས་ཀྱི་འོག་ཏུ་སྨན་ཁབ་བརྒྱབས་ཏེ་ཚོད་ལྟ་བྱེད་པའོ། །
པགས་བཤུ་གྲི། བཤུ་གྲི,སིལ་ཏོག་སོགས་ཀྱི་པགས་པ་བཤུ་བྱེད་ཀྱི་གྲིའུ་ཆུང་ངོ༌། །
པགས་མཉེན་ཆུ,ངོ་ལྤགས་མཉེན་པར་བྱེད་པའི་བྱུག་ཆུའཽ། །
པགས་ཚིལ་རྨེན,མིའམ་དུད་འགྲོའི་ལུས་ཀྱི་ཚིལ་སྣུམ་འབྱིན་པའི་རྨེན་བུ་སྟེ། པགས་པའི་ནང་དུ་གནས་ཤིང་ཤིན་ཏུ་ཆུང་བ་ཞིག་གོ །
པགས་འོག་ཕུང་ཚན,པགས་འོག་ཏུ་གནས་པའི་ཤ་ཚིལ་དང་ཁྲག་རྩ་དང་དབང་རྩ་སོགས་ཕུང་པོའི་ཚན་པའོ། །
པགས་རས། ཨ་ཅོར,ངོས་ཀྱི་སྐུད་མགོ་རྣམས་པགས་པའི་སྤུ་ཐུང་དང་འདྲ་བར་ཡོད་ཅིང་གདོང་བྱིས་དང་མལ་གོས་དང་ཁེབས་མ་སོགས་ཀྱི་རྒྱུ་ཚགས་ལྷོད་ཀྱི་རས་ཤིག་སྟེ། འདི་ལ་དབུས་སུ་ཨ་ཅོར་ཞེས་པ་སོག་སྐད་ཟུར་ཆག་པའོ། །
པང་གཅལ། མཐིལ་ཤིང༌,ཁང་པའི་མཐིལ་ལ་གཅལ་དུ་གདིང་རྒྱུའི་པང་ལེབ་བོ། །
པང་རྫ,ཁང་མཐིལ་སོགས་སུ་གདིང་རྒྱུའི་རྫ་དཀར་གྱི་པང་ལེབ་ཅིག་གོ །
པང་སྐྱ,ཤིང་ལེབ་ལས་བྱས་པའི་རྩིགས་པའི་བར་གཅོད་དོ། །
པང་སྐྱ,ཁང་པའི་བར་མཚམས་གཅོད་བྱེད་ཀྱི་ཤིང་ལེབ་ཀྱི་ཆོད་དོ། །
པད་ཁ,སྔོ་ལྡུམ་མམ་རྩི་ཤིང་གི་རིགས། སྡོང་བུ་ཕྲ་རིང༌། མེ་ཏོག་སེར་པོ། གང་བུ་རྭ་དབྱིབས། འབྲས་བུ་ཟླུམ་རིལ་ཞིབ་མོ་མང་དུ་ཐོགས་པ། འབྲུ་སྣུམ་གྱི་རྒྱུར་བྱ་བ་ཞིག་གོ །
པད་པ,ལུས་འཇོང་ལེབ་གཉེར་ཚིགས་ཅན། མགོ་མཇུག་ཏུ་འབྱར་བྱེད་ནུས་པ་ཅན་གྱི་བུ་ག་དང་ལྡན་ཞིང་སྲོག་འཚོའི་ནུས་པ་ཤིན་ཏུ་ཆེ་བ་ལུས་དུམ་བུར་བཅད་ཀྱང་སླར་སོས་པར་འགྱུར་བའི་ལྷུ་ལུས་སྲོག་ཆགས་ཀྱི་རིགས་ཤིག་སྟེ། ནང་གསེས་ཀྱི་རིགས་དུ་མ་མཆིས་ཤིང་ཕལ་ཆེར་ཆུ་ལ་གནས་ཏེ་མི་དང་ཕྱུགས་སོགས་ཀྱི་ལུས་ལ་འབྱར་ནས་ཁྲག་འཇིབ་པར་བྱེད་དོ། །
པད་མའི་གང་བུ,མེ་ཏོག་པད་མའི་འདབ་མ་ལྷུང་རྗེས་ཀྱི་སྐོགས་འབྲས་གང་བུ་ཅན་ནོ། །
པད་འབྲུ,མེ་ཏོག་པད་མའི་ས་བོན་ཏེ་དབྱིབས་འཇོང་ཟླུམ་དཀྱིལ་དུ་པད་སྙིང་ལྗང་གུ་ཡོད་ཅིང་ནང་དཀར་བ་སིལ་ཟས་སུ་བྱེད་པ་ཞིག་གོ །
པད་རྩ,མེ་ཏོག་པད་མའི་རྩ་བ་སྟེ། དབྱིབས་འཇོང་པོ་ཚིགས་ཅན། མདོག་དཀར་ལ་སེར་ཤས་ཆེ་བ། བཅད་ཤུལ་དུ་སྦུ་གུ་གཏུབ་པའི་བུ་ག་ལྟ་བུ་མང་དུ་མངོན་པ། བཟའ་ཚོད་དུ་བྱ་བར་རུང་བ་ཞིག་གོ །
པད་རྩའི་ཕྱེ་མ,པད་མའི་རྩ་བ་སྐམ་ནས་བཏགས་པའི་ཕྱེ་མའོ། །
པད་ལོག,པད་ལོག་གི་མིང་གཞན་ནོ། །
པད་ལོག,ལོ་གཉིས་སྐྱེ་བའི་སྔོ་ལྡུམ། ལོ་མ་ཆེ་ཞིང་རིམ་པར་བརྩེགས་ཏེ་ལྒང་དབྱིབས་སུ་ཆགས་ཤིང་མེ་ཏོག་སེར་པོ་ཅན་གྱི་མཐིང་མངར་སྔོ་ཚལ་གྱི་རིགས་ཤིག་གོ །
པད་ལོག,པད་ལོག་གི་འགྲེལ་བར་ལྟོས།
པད་ལོག,པད་ལོག་གི་འགྲེལ་བར་ལྟོས།
པད་ལོག,པད་ལོག་གི་འགྲེལ་བར་ལྟོས།
པདརྩ,མེ་ཏོག་པད་མའི་རྩ་བ་སྟེ། དབྱིབས་འཇོང་པོ་ཚིགས་ཅན། མདོག་དཀར་ལ་སེར་ཤས་ཆེ་བ། བཅད་ཤུལ་དུ་སྦུ་གུ་གཏུབ་པའི་བུ་ག་ལྟ་བུ་མང་དུ་མངོན་པ། བཟའ་ཚོད་དུ་བྱ་བར་རུང་བ་ཞིག་གོ །
པར་ཁྲལ,དཔེ་སྐྲུན་བྱེད་མཁན་གྱིས་པར་སྐྲུན་དངོས་པོའི་ཡོང་འབབ་ཀྱི་གྲོས་ཆད་ལྟར་བརྒྱ་ཆར་བཅལ་ཏེ། རྩོམ་པ་པོའམ་པར་དབང་གི་བདག་པོར་སྤྲད་པར་བྱ་བའི་ཁྲལ་དངུལ་ལོ། །
པར་གཞི,དཔེ་ཆའི་རྩོམ་སྒྲིག་བྱེད་ལུགས་དང་པར་སྒྲིག་ལུགས་སོགས་ལས་བྱུང་བའི་མི་འདྲ་བའི་ཁྱད་པར་དང་ལྡན་པའི་དེབ་ཀྱི་རྣམ་པའོ། །
པར་གཞི,གློག་བརྙན་སྟོན་བྱེད་ཀྱི་སྤྱིན་ཤོག་གོ །
པར་ཆས་ཐེངས་གཅིག་པ,ཐེངས་གཅིག་མ་གཏོགས་བཀོལ་སྤྱོད་བྱེད་དུ་མི་བཏུབ་པའི་པར་ཆས་ཀྱི་རིགས་སོ། །
པར་ཆས་རྐེད་ཁུག,རྐེད་དུ་གདགས་པར་བྱ་བའི་པར་ཆས་གཞུག་སའི་ཁུག་མའོ། །
པར་ཆས,འདྲ་པར་ལེན་བྱེད་ཀྱི་འཕྲུལ་ཆས་སོ། །
པར་དབང༌,དཔེ་སྐྲུན་གྱི་གན་རྒྱ་བཞིན་དུ་རྩོམ་པ་པོའམ་དཔེ་སྐྲུན་ཁང་ལ་ཡོད་པའི་པར་སྐྲུན་ནམ་བཀོད་སྒྲིག་གཞན་དག་བྱ་རྒྱུའི་དབང་ཆའོ། །
པར་དབང་ངོས,དཔེ་དེབ་ཀྱི་ནང་ནས་དཔེ་དེབ་དེའི་མིང་དང་རྩོམ་པ་པོ་དང་དཔར་སྐྲུན་པ་དང་འགྲེམ་སྤེལ་པ་རྣམས་ཀྱི་མིང་དང༌། པར་ཐེངས་དང་པར་དུས་ཀྱི་ལོ་ཟླ་དང་པར་གྲངས་དང་རིན་གོང་དང་དཔེ་རྟགས་བཅས་བཀོད་པའི་ལྡེབ་ངོས་སོ། །
པར་དེབ,པར་རིས་ཉར་ཚགས་བྱ་སའི་དེབ་བོ། །
པར་དེབ,འདྲ་པར་ཉར་ཚགས་བྱ་སའི་དེབ་བོ། །
པར་བཀྲུ་ཆས,འདྲ་པར་སྤྱིན་དྲིལ་འཁྲུད་བྱེད་ཀྱི་འཕྲུལ་ཆས་ཤིག་གོ །
པར་བདག,དྲྭ་ཚུགས་ཀྱི་གཙོ་ངོས་སམ་ཚན་པ་གཅིག་ལ་དོ་དམ་དང་བདག་སྐྱོང་བྱེད་མཁན་གྱི་མིའོ། །
པར་བཟོ,ལྕགས་དང་འགྱིག་སོགས་པར་འདེབས་བྱེད་ཀྱི་པར་གཞི་བཟོ་བའོ། །
པར་མའི་རྟགས,དཔེ་ཆ་དང་སྙི་ཆས་སོགས་པར་དུ་བསྐྲུན་ཚེ་ཡུལ་དང་རིགས་དང་དུས་སོགས་མི་ནོར་བའི་ཆེད་དུ་ཨང་ཡིག་སོགས་བཀོད་པའི་རྟགས་སོ། །
པར་འཁྲུད་ཆས,འདྲ་པར་འཁྲུད་བྱེད་ཀྱི་འཕྲུལ་ཆས་སོ། །
པར་འདེབས་བཟོ་གྲྭ། པར་གྲྭ,དཔེ་དེབ་སོགས་པར་དུ་འདེབས་པའི་བཟོ་གྲྭའོ། །
པར་འཛོལ,སྦྲག་དངོས་དང་ཤོག་ལོར་སོགས་ཀྱི་པར་བསྒྲིགས་ལ་ནོར་འཆུག་བྱུང་བའི་པར་གཞིའོ། །
པར་རིས,འདྲ་པར་རམ་རི་མོའམ་བཤུས་པར་རྣམས་ཀྱི་སྤྱི་མིང་ངོ༌། །
པར་རྐོ,ཤིང་ལེབ་དང་ལྕགས་རིགས་ངོས་སུ་ཡི་གེ་དང་རི་མོ་བརྐོས་ཏེ་པར་གཞི་བཟོ་བའོ། །
པར་རྒྱག,འདྲ་པར་ལེན་པའམ་རྒྱག་པའོ། །
པར་རྣམ,དཔེ་དེབ་ཀྱི་པར་ངོས་ཀྱི་རྣམ་པའོ། །
པར་ཤིང༌,ཡི་གེ་དང་རི་མོ་བརྐོས་པའི་པར་ཤིང་ངོ༌། །
པར་ཤོག,འདྲ་པར་པར་སའི་ཤོག་བུའོ། །
པར་ཤོག,༡ འོད་ཚོར་ཤོག་བུའི་རིགས་པར་ཤོག་སྤྱིར་བཏང་བ་དང༌། ༢ ཚོར་སྐྱེན་ཤོག་བུའི་རིགས་སོ། །
པར་སྒྲིག,ལྡེབ་ངོས་ཆེ་ཆུང་དང་ཐིག་ཕྲེང་མང་ཉུང་དང་ཕྲེང་བར་གྱི་ཡངས་དོག་སོགས་པར་གཞི་ལེགས་པར་སྒྲིག་པའོ། །
པར་སྒྲོམ,པར་དང་གཟེངས་རྟགས་ཡིག་གཟུགས་སོགས་གཞུག་སའི་ཤེལ་སྒྲོམ་མོ། །
པི་ཝང་ཟླ་གམ་མ,པི་ཝང་རྒྱུད་གཉིས་མའི་བྱེ་བྱག་ཅིག་སྟེ། མགོ་ཟླ་ཕྱེད་ཀྱི་དབྱིབས་དང་འདྲ་བའི་ཆ་ནས་བཏགས་སོ། །
པི་ཝང་རྟ་མགོ་མ,སོག་པོའི་ཡུལ་ནས་དར་ཞིང་སྐད་ཅུང་སྦོམ་ལ་ལྷོད་ཆགས་པ་འབྱུང་བའི་ཤིང་གི་པི་ཝང་རྒྱུད་གཉིས་མ་ཞིག་སྟེ། པི་ཝང་དེའི་ཡུ་བའི་རྩེ་ལ་རྟ་མགོའི་རི་ མོ་བརྐོས་ཡོད་པའི་ཆ་ནས་པི་ཝང་རྟ་མགོ་མ་ཞེས་བརྗོད་དོ། །
པིད,འཕྲིན་བརྡའམ་བརྡ་རྟགས་ཀྱི་རྩི་གཞི་ཞིག་སྟེ། གཉིས་འཕར་ལུགས་ཀྱི་གྲངས་གཅིག་གི་ནང་དུ་བཟུང་བའི་བརྡ་འཕྲིན་གྱི་ཚད་ནི་པིད་གཅིག་ཡིན་ལ། དཔེར་ན། གཉིས་འཕར་ལུགས་ཀྱི་གྲངས ༡༠༡༠ གི་ནང་དུ་ཤོང་བའི་བརྡ་འཕྲིན་གྱི་ཚད་ནི་པིད ༤ ཡིན་པ་ལྟ་བུའོ། །
པིར་སྔས། པིར་རྟེན,སྤུ་སྙུག་གི་རྩེ་མོ་སར་མི་རེག་པའི་ཆེད་དུ་བསྙེ་སའི་རྟེན་ནོ། །
པུ་ཤུད,ལུས་བོངས་ཕུག་རོན་ཙམ་ལ་ཁ་དོག་ཁམ་སེར་རྒྱབ་ན་ཤལ་དཀར་ནག་སྤེལ་མར་ཡོད་ཅིང་ལྟག་པར་གཙུག་ཕུད་རིང་པོ་ཅན་གྱི་འདབ་ཆགས་ཤིག་གོ །
པུར་ཁང༌,སྨན་ཁང་དུ་མི་ཤི་བའི་ཚེ་པུར་གཞག་སའི་ཁང་པའོ། །
པུར་གྱེས་ཆོ་ག,གཉེན་ཉེ་སོགས་པུར་དང་གྱེས་བྲལ་གྱི་ཆོ་གའོ། །
པུར་ཆ,པུར་གཞག་སའི་སྟེགས་བུའོ། །
པུར་ཆོག་ཁང༌,པུར་འཇོག་པ་དང་གཤིན་དོན་བསྒྲུབ་སའི་གནས་སོ། །
པུར་ཐལ་སྒམ,འདས་པོའི་རུས་ཐལ་ལྡུག་སྣོད་ཀྱི་སྒམ་ཆུང་ངོ༌། །
པུར་བསྲེག་ཁང༌,མིའི་བེམ་པོ་གློག་གིས་བསྲེག་སའི་གནས་སོ། །
པུར་འཁོར,པུར་སྒམ་འཁྱེར་བའི་རླངས་འཁོར་རོ། །
པུར་འཁོར,མི་ཡི་རོ་འམ་པུར་འཁྱེར་སའི་རླངས་འཁོར་རོ། །
པུར་སྒམ,པུར་རམ་རོ་གཞུག་སའི་སྒམ་མོ། །
པུར་སྒམ,པུར་ཐལ་གཞུག་སའི་སྒམ་མོ། །
པུར,མི་ཤི་བའི་ཕུང་པོའོ། །
པུས་ཁེབས,དབྱུག་གྲུག་འཛིན་མཁན་གྱི་པུས་མོ་སྲུང་བྱེད་ཀྱི་ཁེབས་ཤིག་གོ །
པེ་ཅིན་རྒྱུད་རོལ། ཅིན་གར་པི་ཝང༌,རྒྱ་ཡུལ་དུ་དར་ཆེ་བའི་སྐད་མཐོ་ལ་ཕྲ་བའི་པི་ཝང་རྒྱུད་གཉིས་མ་ཞིག་གོ །
པེ་ལན་ཀུ་བ,གཙོ་བོ་ཀན་སུའུ་ལན་ཀྲོའུ་ས་ཁུལ་ནས་ཐོན་པའི་ཀུ་བ་མངར་མོ་ལྒང་དབྱིབས་ཅན་དཀར་ཤས་ཆེ་བ་ཞིག་གོ །
པེ་སྐྱོ,མིད་པ་དང་ཕོ་བ་དང་རྒྱུ་མ་ལ་བརྟོལ་མཐོང་པར་ལེན་གྱིས་བརྟག་དཔྱད་བྱེད་སྐབས་སུ་བཏུང་བར་བྱ་བའི་རྫས་འགྱུར་ལས་བཟོས་པའི་སྐྱོ་མ་ཞིག་གོ །
པྱད་མོལ,དཔྱད་མོལ་གྱི་འགྲེལ་བར་ལྟོས།
པྲ་ཚིལ,སྲོག་ཆགས་དང་རྩི་ཤིང་གི་སྣུམ་མམ་རྩི་ལས་བྱུང་བའི་སྙིགས་མ་སྟེ། སྤྲ་ཚིལ་ཡང་ཟེར་རོ། །
པྲ་རྩི་རྒྱག་པ,པང་གཅལ་དང་ཁྱིམ་ཆས་སོགས་ཀྱི་ངོས་སུ་པྲ་རྩི་བརྒྱབས་ནས་བཀྲག་མདངས་འབྱིན་པར་བྱེད་པའོ། །
པྲ་ཤོག,ཡི་གེ་སྣུམ་དཔར་བྱེད་པའི་ཤོག་བུུ་ངོས་སུ་པྲ་ཚིལ་བྱུགས་པ་ཞིག་གོ །
པྲ་སྒྲོན,པྲ་ཚིལ་གྱིས་བཟོས་པའི་སྒྲོན་མེའོ། །
པྲ་སྙུག,པྲ་ཚིལ་ལས་བྱས་པའི་སྙུ་གུའོ། །
པྲོག,རིན་པོ་ཆེ་སོགས་ཀྱིས་བཟོས་པའི་རྒྱན་ཞྭ་ཞིག་གོ །
ཕ་ཀིན་སན་འདར་ནད,ལུས་དང་ཡན་ལག་འདར་ཞིང་སྦྲིད་ལ་ཚོར་བ་མི་གསལ་བའི་ནད་ཅིག་སྟེ། དབྱིན་ཇིའི་སྨན་པ་ཕ་ཀིན་སན་(James Parkin­son)ཞེས་པས་ཐོག་མར་ནད་འདི་ངོས་བཟུང་སྟེ་གསལ་བཤད་བྱས་པས་དེ་ལྟར་གྲགས་སོ། །
ཕ་དབང་ལམ་ལུགས,སྐྱེས་པ་རྣམས་ལ་དཔལ་འབྱོར་དང་སྤྱི་ཚོགས་ཀྱི་འབྲེལ་བ་གང་ཐད་ནས་ཚད་འཛིན་བྱེད་པའམ་ཁ་ལོ་སྒྱུར་བའི་གོ་གནས་ཡོད་པའི་སྤྱི་ཚོགས་ཀྱི་ལམ་ལུགས་ཏེ། སྐྱེས་པའི་ལས་ཀ་ཕྱུགས་འཚོ་སྐྱོང་དང་ཞིང་ལས་སོ་ནམ་སོགས་ཀྱིས་མི་རྣམས་ཀྱི་འཚོ་བའི་ནང་དུ་གཙོ་བོའི་ནུས་པ་ཐོན་པས་རིམ་གྱིས་སྐྱེས་པ་རྣམས་ཀྱི་གོ་ས་མཐོ་ཞིང་བུད་མེད་རྣམས་ཀྱི་གོ་ས་དམའ་བར་གྱུར་པ་ཞིག་གོ །
ཕ་བ་རྒོ་རྒོ,སྔོ་ལྡུམ་ཤ་མོའི་རིགས། སྤང་ངོས་སུ་འབུར་སྐྱེས་སུ་ཐོན་པ། དབྱིབས་ཟླུམ་སྒོང༌། ཆེ་བའི་རིགས་ལུག་གྲོད་ཙམ་དུ་ལོངས་པ། དང་པོ་ཕྱི་ནང་ཡོངས་སུ་དཀར་བ་ལ་སྨིན་རྗེས་ནང་ཐལ་བ་སྨུག་ནག་གིས་ཁེངས་པ་ཞིག་གོ །
ཕ་ཝང༌,འོ་འཐུང་སྲོག་ཆགས་ཀྱི་རིགས་ཏེ། ལུས་དང་མགོ་བོ་བྱི་བ་དང་འདྲ་ལ་ཡན་ལག་དང་མཇུག་མའི་བར་སྐྱི་པགས་ཀྱིས་འབྲེལ་བ་མཚན་མོར་འཕུར་ནས་འགྲོ་ཞིང་འབུ་སྲིན་སོགས་ཟས་སུ་བྱེད་པ་ཞིག་གོ །
ཕ་ཝང་ཁྱི་མགོ,མགོའི་ཚུགས་དབྱིབས་ཁྱི་དང་ཅུང་འདྲ་བའི་ཕ་ཝང་གི་རིགས་ཤིག་གོ །
ཕ་རྒྱུད,རྩི་ཤིང་རྒྱུད་སྤེལ་གོ་རིམ་ཁྲོད་ཀྱི་ཕོ་གཤིས་ཀྱི་རབས་སྔ་མའོ། །
ཕ་ལམ་སོར་གདུབ,རིན་པོ་ཆེ་རྡོ་རྗེ་ཕ་ལམ་གྱི་ཕྲས་བརྒྱན་པའི་མཛུབ་དཀྲིས་སོ། །
ཕག་གི་ནང་ཚིལ,ཕག་གི་ཁོག་པའི་ནང་དུ་པང་ལེབ་ཀྱི་རྣམ་པ་ལྟར་དུ་ཆགས་པའི་ཚིལ་ལོ། །
ཕག་ཟེ,གོས་སོགས་འཁྲུད་སྐབས་དྲེག་པ་འབྲད་བྱེད་དེ་ཐོག་མར་ཕག་ཟེ་ལས་བཟོས་པས་མིང་དེ་ལྟར་ཆགས་སོ། །
ཕག་རྒོད,མིས་བདག་ཏུ་མ་བཟུང་བའི་རི་སྐྱེས་ཀྱི་ཕག་གི་རིགས་ཏེ། ལུས་ཆུང་ལ་མཆུ་རིང་བ། སྤུ་རྩིང་པ། སྤུ་མདོག་ནག་ལ་ཁམ་ཞད་ཅན་མ་མགལ་དུ་མཆེ་བ་རིང་པོ་སྐྱེས་པ་ཞིག་གོ །
ཕན་པ་ཐོབ་ཡུལ,ཁེ་དང་ཕན་པ་ཐོབ་ཡུལ་གྱི་མིའོ། །
ཕན་པ། ཁེ་ཕན,ཁེ་བཟང་གི་ཕན་པ་བྱུང་བའོ། །
ཕན་པ། ཁེ་ཕན,ཁེ་སྐྱེད་དང་ཕན་པའོ། །
ཕན་ཚུན་གདམ་ག,སློབ་གྲྭ་དང་ཤེས་ཡོན་ཅན་དགོས་པའི་ལས་ཁུངས་གཉིས་ཀྱིས་གྲོས་བསྡུར་བྱས་ནས་ཕྱོགས་གཉིས་ཀས་ཕན་ཚུན་གཅིག་གིས་གཅིག་འདེམ་པར་བྱེད་པའོ། །
ཕན་ཚུན་འཚམ་འདྲི,ཕན་ཚུན་ལ་འཚམ་འདྲི་བྱེད་པའོ། །
ཕན་འབྲས་གླ་ཕོགས,ཁེ་ལས་དང་དོན་ལས་ལས་ཁུངས་ཀྱིས་ལས་ཀའི་ཕན་འབྲས་ཆེ་ཆུང་སོགས་ལ་གཞིགས་ཏེ་གླའམ་རྔན་དུ་སྤྲད་པར་བྱ་བའི་ཕོགས་སོ། །
ཕན་འབྲས,འབྲས་བུ་དང་ཕན་པའོ། །
ཕབ་བཟོ,སྒྲ་ཕབ་འཕྲུལ་སོགས་ལ་བརྟེན་ནས་སྒྲ་དང་གཟུགས་སོགས་ཕབ་ཅིང་བཟོ་བར་བྱེད་པའོ། །
ཕབ་ལེན,དྲ་བའམ་མ་ལག་སོགས་ཀྱི་སྟེང་དུ་བཞག་ཡོད་པའི་དན་གྲངས་རྣམས་མར་ཕབ་སྟེ་རང་གི་རྩིས་འཕྲུལ་སྟེང་དུ་ལེན་པའོ། །
ཕབས་ཕྱེ,གྲོ་ཕྱེ་སོགས་ལ་སྐྱུར་སྐྱེད་པར་བྱེད་པའི་རྫས་ཤིག་གོ །
ཕབས,གྲོ་དང་སྲན་ཆེན་དང་ཕུབ་མ་སོགས་ལས་བཟོས་པའི་ཆང་སོགས་སྙོལ་བྱེད་ཀྱི་ཕབས་རྩི་རྡོག་པོའོ། །
ཕམ་གོང༌,ཕྱིར་བཙོངས་རིན་གོང་དེ་ཉོ་བའི་རིན་གོང་ལས་དམའ་བར་གྱུར་པའི་རིན་གོང་གི་སྣང་ཚུལ་ཞིག་གོ །
ཕམ་ཚོང༌,དུས་བཅད་ཟོང་དང་དཔང་འཛིན་ཁྲོམ་རར་རིན་གོང་མར་ཆག་སྐབས་དུས་བཅད་ཟོང་དང་དཔང་འཛིན་རྣམས་ཚུར་ཉོས་པའི་རིན་ལས་ཇེ་དམའ་རུ་བཏང་ནས་འཚོང་བའོ། །
ཕར་ཚུར་གནམ་འཛིན,ཕར་ལམ་ཚུར་ལམ་གཉིས་ཀའི་ལམ་གླ་སྤྲད་ཟིན་པའི་གནམ་གྲུའི་འཛིན་ཡིག་ཅིག་གོ །
ཕལ་གོས,ཕལ་བའམ་སྤྱིར་བཏང་གི་གོས་ཏེ། དམག་མི་དང་ཉེན་རྟོག་པའི་སྒྲིགས་གོས་ཀྱི་ཟླས་ཕྱེས་པའོ། །
ཕལ་གོས་ཉེན་རྟོག་པ,ལས་གོས་གྱོན་མེད་པའི་ཉེན་རྟོག་གི་ལས་དོན་སྒྲུབ་མཁན་ནོ། །
ཕལ་གོས་པ,ཕལ་གོས་གྱོན་ནས་ལས་འགན་སྒྲུབ་པའི་དམག་མི་དང་ཉེན་རྟོག་པའོ། །
ཕལ་མཁོ། དམངས་བདེ,འཛད་སྤྱོད་པ་བྱིངས་ལ་ཉེ་བར་མཁོ་བའམ་སྟབས་བདེ་བའོ། །
ཕལ་མིང༌,ཀུན་གྱིས་གོ་སླ་ཞིང་ཡོངས་སུ་གྲགས་པའི་མིང་ངོ༌། །
ཕལ་འབྲུ,སྤྱིར་བཏང་གྲོ་འབྲས་མ་གཏོགས་པའི་འབྲུ་རིགས་ཕལ་བ་སྟེ། མ་རྨོས་ལོ་ཏོག་དང་ཁྲེ་རྒོད་སྲན་མ་སོགས་སོ། །
ཕི་ཐུད,ཕྱི་གླིང་གི་ཐུད་ཀྱི་རིགས་ཤིག་སྟེ། ཤིང་ཏོག་དང་གྲོ་ཕྱེ་སྒོ་ང་འོ་མ་སོགས་བསྲེས་ནས་བཟོས་པའི་ཐུད་དང་འདྲ་བའི་ཟས་རིགས་ཤིག་སྟེ(pudding)ཞེས་པའི་སྒྲ་དོན་གཉིས་ཀྱི་ཆ་ལས་བསྒྱུར་པའོ། །
ཕི་འགྲིགརྒྱལ་སྤྱིའི་འགྲིག,འགྲིག་གམ་འགྱིག་གི་རིགས་ཤིག་སྟེ། འགྲིག་གཞོང་གྲུ་བཞི་ཅན་ལ་རེའུ་མིག་དཀར་ནག་སྤེལ་མ་དྲུག་ཅུ་རེ་བཞི་ཡོད་པ་དང་འགྲིག་རྡེལ་དཀར་ནག་སོ་སོ་བཅུ་དྲུག་རེ་ཡོད་པའི་ཕྱི་གླིང་གི་འགྲིག་ཅིག་སྟེ། དང་པོ་རྒྱ་གར་ནས་དར་བར་གྲགས་སོ། །
